100,15.027950432789142,22.023492747174608,37.02652417168127,50.02807670129226,68.02253936833739,0.01808493044087811,0.01730131029779614,0.01501681441803271,0.01820408137481877,0.01623059464563426
200,20.024135349849978,26.028701413636213,48.02627880624163,66.02118119960895,104.02379400126536,0.01689462419340515,0.01747846611894488,0.01814907160111545,0.01131929245428864,0.01575954023354598
300,25.029352801707716,31.02484908929103,59.02633396136137,94.02173758499548,126.02183015541377,0.01737888254445608,0.01552213564174565,0.01437254845752989,0.01520015784362272,0.01774952314582379
400,30.021550961355302,36.03273800549269,71.02558096604044,113.0201966390592,158.02206312310526,0.01232515547924606,0.01971148321725025,0.01739951035659715,0.0156863987887732,0.01709026363374733
500,35.026771264393545,45.02336561238177,81.028415453043,131.02333190002503,204.0236415830218,0.01632538298282782,0.01791318457328828,0.01787123964831494,0.0158592377430864,0.01617315157005805
600,38.027318386839845,55.03151859612044,98.0243925205571,178.0250163332916,249.0231598204276,0.01581449151083802,0.01988034285126616,0.01566057952393862,0.01485511585502763,0.01343593190927095
700,43.0242504437276,63.02024188903404,111.02805510951367,205.02812652370375,276.02320371946115,0.01997183846280848,0.01423744396529969,0.01768283016446048,0.01723934900041968,0.01858262105497488
800,48.02495640971591,76.02646161986232,119.0292013187455,214.01994836184755,308.0236065549911,0.01896905408823102,0.01908950608762439,0.01775041678479283,0.01349179672178025,0.01426114762261932
900,52.01933886428792,86.02236132213548,130.02261230277526,235.02038033295491,328.02696405564654,0.0127187705342493,0.01689344496961098,0.01528064944301377,0.01644654743864749,0.01831188747019041
1000,55.020031685433175,93.02205516011936,145.02290501340565,255.0224510256511,345.02131378351913,0.01311542823567891,0.01594717567238035,0.01518328074763531,0.01377631095641618,0.01445642899420818
