20,0.1313953950816362,0.1415263811867992,0.1614105910085953,0.2115762757851098,0.2431722044873725,0.001356056651844073,0.001598940177707397,0.001510141857069103,0.001950481528603276,0.001716794485699447
40,0.1479790840072267,0.1576159583651009,0.1758563197962118,0.2255739553317887,0.2855082003382415,0.001417911655574144,0.001468359993404222,0.001875198562838298,0.001100590764456122,0.00154495226189566
60,0.1571722356402682,0.1792808461948445,0.1923604584210282,0.2705065067979472,0.3070411707309374,0.001097490004027757,0.00163411878494174,0.001401081143123095,0.001566505097212345,0.00186845100052313
80,0.1575560478929183,0.1813315387047174,0.2014285028026881,0.2956308317086696,0.3612195580088444,0.00146613391484729,0.001798841479533075,0.001294177374996708,0.001493164252804324,0.001013586822625423
100,0.1678828959652157,0.1882215485873316,0.2118091293440031,0.3113983254447541,0.4014262719573793,0.001210018968374804,0.001848370005424205,0.001604746408051083,0.001370885681287293,0.00178166534333013
120,0.1711502688761749,0.2011553702982381,0.2305967973103899,0.3203548867141649,0.411481545869709,0.001523188853561785,0.001818555466226945,0.001562113934661213,0.001530877545163456,0.00131982577253642
140,0.1726416492462553,0.2209736319346155,0.2535724267005703,0.3332085837851589,0.4321845505087616,0.001660078237425255,0.002087157367489212,0.001862951950845959,0.001543205332069197,0.001786884653418919
160,0.1731613477712166,0.2301869789213013,0.2861027639743839,0.3553742049677419,0.4619081755592024,0.001605588883085651,0.00166543762428617,0.001695431012105009,0.001622529291203434,0.001780906633201962
180,0.1817915326631723,0.2414178543507784,0.310212421381724,0.3701430909236922,0.4665819500787718,0.001832011675929723,0.001690055312701277,0.001919517903756107,0.001608125225524004,0.001471229102533944
200,0.1851540079099856,0.2592547782094561,0.3226103255064254,0.3944263397800222,0.483930949279124,0.001336318771820943,0.001577804109645697,0.0009179558571483781,0.001706372896123631,0.001498653445136333
