100,7.625085301003787,10.421043023998498,13.326057501345767,13.924365118894574,23.134027107430555,0.01450139716622623,0.01538647338187715,0.01465376014136766,0.01608993999464658,0.01850712994080084
200,8.31874392928921,11.71796837577001,14.420246437937571,14.827772170820715,24.228332225660143,0.01359675210098032,0.01416760016270757,0.01231066192218222,0.01707222530381713,0.01463968296172879
300,9.326980474518448,12.923885425607263,16.523674997816858,17.23320858305575,26.32537557485421,0.01911579124784524,0.01676781220051993,0.01986244894994371,0.01985089873414836,0.01530926802462318
400,9.8323082521464,14.327500290105206,18.624836518769083,19.12595144244211,28.422408158249866,0.02067960840797767,0.01960623052798383,0.01458376696974995,0.01806688864710537,0.0157109986644457
500,10.930817286363862,15.819619735971033,19.728505474454565,20.326345755222484,31.523727503778066,0.01799321039731083,0.01319625075151976,0.01824228480609946,0.01645769657524454,0.01424506526086589
600,12.100728224033633,16.821167295041313,20.82795394975989,21.82206568653005,33.32198664920272,0.01876347607095852,0.01367585111757563,0.01622592018382107,0.01754694021774839,0.01629268875687728
700,12.977096893988035,17.72318273059157,22.92599074107683,23.422187999590285,35.72199246441621,0.01738323095021599,0.01756578737004588,0.01689965265786242,0.01604239757246972,0.01469765241178322
800,13.767267257720556,18.13151527537046,23.71854417860109,24.72282895691253,38.62140363156484,0.01588310828036299,0.01924760802107528,0.0136371270286304,0.01771837611724436,0.0172897411509183
900,14.8695178770436,19.225957887944663,26.127949168333235,26.817930978212967,41.43257027182025,0.01677310107668717,0.01709067884647197,0.01524142296523223,0.01558179189837716,0.02302364106174082
1000,15.432665974242962,20.323523943138387,28.22195315571028,28.82040224457755,43.089647747686776,0.01323121894472834,0.01844063214159064,0.01645113975323653,0.01491418623439955,0.01330452076562949
