20,0.0316706813324125,0.0338228071845199,0.0456333885225157,0.0877246538912174,0.1113718277400517,0.001420168775928123,0.001931008369614268,0.001300441300697536,0.001579423296963867,0.001348896346675399
40,0.0397054036995811,0.049336854401013,0.0857432139643015,0.1784249150069087,0.1830138404477893,0.001854969529025544,0.001419555646890766,0.00161143829419319,0.001763955399029293,0.001681322423501164
60,0.0411937864049209,0.0770644937633789,0.1021034475821614,0.2319378914215793,0.3004082850908133,0.001435022082587556,0.001800863516283946,0.001600349529957024,0.001631637623280391,0.001760783489659357
80,0.0431542401772446,0.100463396264766,0.1397088966731822,0.3207128671990317,0.404186648485479,0.001256783372765052,0.0018275153812774,0.001955731448475828,0.001269602181034002,0.001622468149376721
100,0.0523318096959335,0.1307269987232387,0.1743028125617968,0.3439294680658687,0.4887619610348316,0.001669083771400418,0.001298903976590216,0.001436191237261131,0.001756131838565489,0.001327306639075432
120,0.0615086955342824,0.1500511440773978,0.2203915605950766,0.3873241899881144,0.5728184940049773,0.001994940440237562,0.001746218820938894,0.001569533065679751,0.001880517037864515,0.001626646650341401
140,0.0648296599511788,0.1650471089275653,0.2413524092936448,0.4550458915653029,0.630728592635456,0.001506116553885384,0.001697789623629486,0.001501033084888248,0.001811726964907834,0.00158871963595697
160,0.0767000356309065,0.199437786815663,0.2636821393979752,0.5435557795932963,0.7158710690855811,0.001313728583070412,0.001284406070386934,0.001468285756861309,0.001545411764262372,0.001909261825243647
180,0.0882829953263187,0.2130954876218112,0.2836761518442223,0.5719970179276027,0.7556790333953903,0.001946916954844308,0.00186390792197122,0.001582043874891359,0.001702060747664547,0.001345783396506706
200,0.0951308451115008,0.2410510388975048,0.3213697316059417,0.6396102455662338,0.8196401725127955,0.001110207773434402,0.00175976724883864,0.001552725264671428,0.001694033602924305,0.001372429045637169
