20,0.1229393747165035,0.1527761856217072,0.2128873745094558,0.3818489121162659,0.396214335269954,0.001478264381939209,0.001698316111087672,0.001762958024009664,0.001739849355308465,0.001575000295564122
40,0.1223687927290041,0.1628331315504681,0.2374960122471328,0.4171726607364975,0.4335595536782718,0.0014290138787037,0.001657017128410154,0.001866354271386816,0.001556949829675136,0.001627065821581342
60,0.1540496707842018,0.1748405471113079,0.2528550406714025,0.4362874885058133,0.4903149871998747,0.001479153445447634,0.001717637186782972,0.001844690114057634,0.001930637446388328,0.001558237432433329
80,0.1806975095710991,0.1905415341565023,0.2918523514448837,0.4573453711620578,0.5433005532649199,0.001671999007829328,0.001705578045834599,0.001635447463688156,0.001424793361753163,0.001785618382850407
100,0.1827640486264192,0.1923916849839701,0.3028368365230439,0.490973438294108,0.5736389747807777,0.001587858719248048,0.001421381611785844,0.001699071851960388,0.001607111357589841,0.001787363188272328
120,0.1846654322227718,0.215019589117301,0.3625673831602641,0.5381900014756484,0.5951761411421818,0.001640235525941558,0.002007084006001802,0.001603773133130648,0.001491733537795081,0.001499597573727529
140,0.1965389003378354,0.2312955926651829,0.3752874167055658,0.5449689175722418,0.6446332514358928,0.001816650137684672,0.002028444884570824,0.001508814176579443,0.001592406589159046,0.001508453945062049
160,0.2164134912693903,0.2462379407492591,0.4024786672271531,0.5535801591742584,0.7116465217307757,0.001745405369188546,0.001385233047507095,0.001569873290493518,0.001891239765748898,0.00109388324967008
180,0.2277796792510927,0.2565615075629873,0.4556892599609338,0.6161125167444023,0.765294008836219,0.002057859964217201,0.001592069294783172,0.001179504871164361,0.001188610125358425,0.001846128391143953
200,0.2318340059481773,0.2645993263631607,0.4840465931317801,0.7058151209581105,0.8294959468606131,0.001576268098827771,0.001632776060043417,0.001588041703377785,0.001716104811174235,0.001712213235526727
